;Date;year;type;country;activity;sex;injury;fatal_boolean;time
3003;19-Oct-1981;;Provoked;SOUTH AFRICA;Inspecting teeth of supposedly dead (hooked & shot) shark;;Hand lacerated  PROVOKED INCIDENT;N;Unknown
3004;09-Nov-1981;;Unprovoked;USA;Diving to untangle a crab trap line from boat's propeller;;Hand bitten;N;Unknown
3005;19-Oct-1981;;Unprovoked;USA;Swimming;;Hand & forearm bitten;N;Morning
3006;17-Oct-1981;;Unprovoked;USA;Surfing;;No details;UNKNOWN;Morning
3007;16-Oct-1981;;Unprovoked;USA;Surfing;;Puncture wounds to left foot;N;Unknown
3008;01-Oct-1981;;Unprovoked;USA;Surfing;;Laceration to right leg;N;Unknown
3009;28-Sep-1981;;Unprovoked;USA;Surfing;;5 puncture marks to hip;N;Evening
3010;27-Sep-1981;;Unprovoked;USA;Surfing;;Lacerations to right hand;N;Unknown
3011;15-Sep-1981;;Unprovoked;USA;Swimming;;FATAL, right calf bitten  ;Y;Unknown
3012;03-Sep-1981;;Unprovoked;USA;Surfing;;Lacerations to 2 fingers of left hand;N;Afternoon
3013;03-Sep-1981;;Unprovoked;USA;Surfing;;Laceration to foot;N;Unknown
3014;29-Aug-1981;;Unprovoked;USA;Surfing;;Laceration to left ankle;N;Unknown
3015;24-Aug-1981;;Provoked;USA;Spearfishing;;Shot shark, then it bit him. Puncture wounds on leg  PROVOKED INCIDENT;N;Unknown
3016;24-Aug-1981;;Invalid;USA;Fishing;;Disappeared while fishing from shore. Leg found 7 days later wedged in rocks 150 yards offshore;UNKNOWN;Unknown
3017;10-Aug-1981;;Unprovoked;USA;Diving;;Bite to face;N;Unknown
3018;10-Aug-1981;;Unprovoked;USA;16' catamaran capsized previous night, occupants stayed with wreckage until morning, then attempted to swim ashore;;FATAL;Y;Unknown
3019;07-Aug-1981;;Unprovoked;BAHAMAS;Snorkeling on surface;;Upper right arm bitten;N;Afternoon
3020;20-Jul-1981;;Unprovoked;USA;Swimming;;Foot bitten between arch & big toe, no stitches required;N;Unknown
3021;18-Jul-1981;;Unprovoked;SOUTH AFRICA;Surfing;;7 lacerations to right foot;N;Morning
3022;07-Jul-1981;;Unprovoked;USA;Spearfishing;;Left foot & ankle lacerated;N;Evening
3023;01-Jul-1981;;Unprovoked;SOUTH AFRICA;Catching sardines;;Laceration to calf;N;Unknown
3024;Reported 15-Jun-1981;;Boat;ENGLAND;Fishing;;Minor injuries from shark that leapt aboard their boat;N;Unknown
3025;12-Jun-1981;;Invalid;USA;;;Probable drowning, 1.2 m [4'] shark hindered recovery of body;UNKNOWN;Unknown
3026;24-May-1981;;Unprovoked;USA;Scuba diving, reportedly also spearfishing;;FATAL, disappeared, dive gear & shredded tooth-marked wetsuit were recovered;Y;Unknown
3027;23-May-1981;;Unprovoked;SOUTH KOREA;Shell diving;;FATAL;Y;Afternoon
3028;20-May-1981;;Unprovoked;SOUTH AFRICA;Surfing;;Shark & board collided. No injury, but board was dented;N;Morning
3029;19-May-1981;;Unprovoked;USA;Free diving;;Massive tissue damage of left arm;N;Unknown
3030;16-May-1981;;Unprovoked;USA;Diving;;Left arm bitten;N;Unknown
3031;10-May-1981;;Unprovoked;SOUTH AFRICA;Surfing;;No Injury, board bitten;N;Afternoon
3032;07-May-1981;;Provoked;NAMIBIA;Finning the shark that bit him;;Lacerations PROVOKED INCIDENT;N;Unknown
3033;08-Mar-1981;;Sea Disaster;BERMUDA;Foundering of the Israeli freighter Mezada;;Next day 2 bodies recovered from sharks;N;Unknown
3034;05-May-1981;;Unprovoked;SOUTH AFRICA;Surfing;;Left leg bitten, surgically amputated;N;Morning
3035;25-Mar-1981;;Unprovoked;USA;Standing / Wading;;Lacerations on calf, ankle & heel;N;Afternoon
3036;24-Mar-1981;;Unprovoked;USA;Surfing;;Puncture wounds on  right thigh;N;Evening
3037;04-Mar-1981;;Unprovoked;CHILE;Free diving Spearfishing;;Foot & ankle bitten;N;Morning
3038;Mar-1981;;Unprovoked;BRAZIL;Diving;;;UNKNOWN;Unknown
3039;19-Feb-1981;;Unprovoked;SOUTH AFRICA;Swimming;;Foot lacerated;N;Evening
3040;16-Feb-1981;;Unprovoked;AUSTRALIA;Exercising his dog in the shallows;;Puncture wounds to foot;N;Unknown
3041;07-Feb-1981;;Unprovoked;AUSTRALIA;;;No details;UNKNOWN;Unknown
3042;02-Feb-1981;;Unprovoked;USA;Surfing;;Lacerations & punctures in left calf & ankle;N;Afternoon
3043;Feb-1981;;Unprovoked;BRAZIL;Spearfishing;;Left arm lacerated;N;Unknown
3044;30-Jan-1981;;Unprovoked;USA;Commercial spearfishing;;3 small punctures in scalp & ripped nostril;N;Unknown
3045;01-Jan-1981;;Invalid;SOUTH AFRICA;Swimming;;Probable drowning & scavenging by 1.5 m tiger shark;UNKNOWN;Unknown
3046;1981;;Unprovoked;AUSTRALIA;Surf-skiing;;No injury, ski bitten;N;Morning
3047;Summer of 1981;;Unprovoked;GREECE;Free diving / spearfishing, ;;Minor injury;N;Unknown
3048;12-30-1980;;Unprovoked;SOUTH AFRICA;Paddleskiing;;No injury, paddleski bitten;N;Evening
3049;26-Dec-1980;;Invalid;SOUTH AFRICA;;;Probable drowning & scavenging;UNKNOWN;Unknown
3050;24-Nov-1980;;Unprovoked;REUNION;Spearfishing;;Bitten twice;N;Afternoon
3051;18-Nov-1980;;Unprovoked;AUSTRALIA;Swimming;;Right shoulder bitten, puncture wounds on chest & lacerations on his back;N;Unknown
3052;17-Nov-1980;;Invalid;SOUTH AFRICA;Swimming;;Probable  drowning & scavenging;UNKNOWN;Unknown
3053;11-Nov-1980;;Unprovoked;BRAZIL;Swimming;;FATAL;Y;Unknown
3054;27-Oct-1980;;Unprovoked;USA;Surfing;;Thigh lacerated;N;Afternoon
3055;17-Oct-1980;;Unprovoked;USA;Surfing;;No injury;N;Morning
3056;Reported 22-Aug-1980;;Unprovoked;MEXICO;Diving in tuna net;;FATAL;Y;Unknown
3057;10-Aug-1980;;Unprovoked;USA;Wading;;Bitten behind knee & lower leg;N;Unknown
3058;04-Aug-1980;;Unprovoked;USA;Resting on body board;;Torso bitten;N;Unknown
3059;26-Jul-1980;;Unprovoked;SPAIN;Skin diving;;Thigh injured;N;Unknown
3060;27-Jul-1980;;Unprovoked;USA;Body surfing;;Back bitten;N;Afternoon
3061;23-Jul-1980;;Unprovoked;USA;Standing;;No injury, shark bit her bathing suit;N;Unknown
3062;Late Jul-1980;;Unprovoked;USA;Surfing;;No injury, bumped off board;N;Unknown
3063;Early Jul-1980;;Unprovoked;USA;Surfing;;Lower leg bitten;N;Unknown
3064;26-Jun-1980;;Provoked;USA;Scuba diving;;Laceration to lower leg   PROVOKED INCIDENT;N;Unknown
3065;15-May-1980;;Unprovoked;SOUTH AFRICA;Surfing;;No injury, board bitten;N;Morning
3066;25-Apr-1980;;Provoked;JAMAICA;Spearfishing;;Hand bitten by speared shark PROVOKED INCIDENT ;N;Unknown
3067;22-Apr-1980;;Sea Disaster;PHILIPPINES;Sinking of the ferryboat Don Juan;;FATAL x 2;Y;Unknown
3068;Apr-1980;;Unprovoked;MEXICO;Body surfing;;Right calf bitten;N;Unknown
3069;29-Mar-1980;;Unprovoked;SOUTH AFRICA;Free diving;;FATAL;Y;Unknown
3070;28-Mar-1980;;Unprovoked;BRAZIL;Swimming;;Right leg bitten;N;Unknown
3071;15-Mar-1980;;Sea Disaster;PHILIPPINES;Sinking of the ferryboat Bongbong 1;;FATAL;Y;Unknown
3072;11-Mar-1980;;Provoked;SOUTH AFRICA;Fishing;;Leg lacerated by netted shark PROVOKED INCIDENT;N;Unknown
3073;31-Jan-1980;;Unprovoked;SOUTH AFRICA;Body boarding;;Both hands & heel of left foot lacerated, right foot severed;N;Afternoon
3074;25-Jan-1980;;Unprovoked;KENYA;Spearfishing;;Ankle & foot lacerated;N;Unknown
3075;15-Jan-1980;;Provoked;SOUTH AFRICA;Spearfishing;;No injury, rammed & catapulted from the water by shark after he shot at it & missed PROVOKED INCIDENT;N;Morning
3076;13-Jan-1980;;Unprovoked;SOUTH AFRICA;Swimming;;Abrasion;N;Unknown
3077;10-Jan-1980;;Unprovoked;SOUTH AFRICA;Swimming;;3 small punctures on arm;N;Evening
3078;05-Jan-1980;;Unprovoked;CHILE;Hookah Diving;;FATAL  ;Y;Morning
3079;Summer 1980;;Provoked;NORTH ATLANTIC OCEAN;Gaffing netted shark;;Arm lacerated by gaffed shark PROVOKED INCIDENT;N;Unknown
3080;1980s ;;Invalid;GREECE;Surfing;;Knee bitten;UNKNOWN;Unknown
3081;1980;;Invalid;SOUTH AFRICA;Spearfishing;;"No injury; 2 m shark made threat display and impaled itself on spear";UNKNOWN;Unknown
3082;1980s ;;Unprovoked;TONGA;Spearfishing;;Chest bitten;N;Unknown
3083;21-Dec-1979;;Unprovoked;SOUTH AFRICA;Swimming;;Shin lacerated;N;Afternoon
3084;05-Dec-1979;;Invalid;PORTUGAL;Spearfishing;;FATAL;Y;Unknown
3085; 01-Dec-1979;;Unprovoked;SOUTH CHINA SEA;Diving;;Toothmarks on head & neck;N;Unknown
3086;27-Nov-1979;;Unprovoked;USA;Surfing;;Multiple major Injuries;N;Morning
3087;12-Nov-1979;;Provoked;SOUTH AFRICA;Shark fishing;;"No injury to occupants; hooked shark tore out part of transom, bit skeg of motor and snapped the steel trace PROVOKED INCIDENT";N;Unknown
3088;22-Oct-1979;;Provoked;SOUTH AFRICA;Fishing;;Bitten below right knee by hooked shark pulled onboard skiboat PROVOKED INCIDENT;N;Unknown
3089;14-Sep-1979;;Unprovoked;AUSTRALIA;Scuba diving;;Leg bitten;N;Unknown
3090;28-Aug-1979;;Unprovoked;HONG KONG;Freedom swimming;;Leg severed, FATAL;Y;Unknown
3091;26-Aug-1979;;Unprovoked;HONG KONG;;;FATAL;Y;Unknown
3092;05-Aug-1979;;Unprovoked;USA;Kayaking;;Lacerations to foot;N;Unknown
3093;03-Aug-1979;;Unprovoked;THAILAND;Murdered by Thai pirates;;FATAL;Y;Unknown
3094;19-Jun-1979;;Sea Disaster;USA;Floating with life preserver after his boat foundered;;Lacerations to leg;N;Unknown
3095;27-May-1979;;Invalid;USA;Scuba diving;;FATAL, but shark involvement prior to death was not determined;UNKNOWN;Unknown
3096;05 May 1979;;Provoked;SOUTH AFRICA;Spearfishing;;Shark rammed diver after he shot it in the head  PROVOKED INCIDENT;N;Afternoon
3097;03-May-1979;;Unprovoked;SOUTH AFRICA;Scuba diving;;FATAL (presumed), pieces of shark-bitten wetsuit washed ashore but no body was recovered;Y;Unknown
3098;May 1979;;Unprovoked;NEW CALEDONIA;Fishing;;Thigh severely injured, survived;N;Unknown
3099;May 1979;;Unprovoked;NEW CALEDONIA;;;FATAL;Y;Unknown
3100;08-Apr-1979;;Unprovoked;USA;Swimming;;Right foot & ankle lacerated;N;Afternoon
3101;08-Apr-1979;;Unprovoked;USA;Body surfing;;Right foot bitten;N;Morning
3102;24-Mar-1979;;Unprovoked;USA;Surfing;;Foot & ankle bitten;N;Morning
3103;11-Mar-1979;;Unprovoked;USA;Scuba diving (submerged);;No injury, swim fin bitten;N;Morning
3104;01-Mar-1979;;Boat;SOUTH AFRICA;;;No Injury;N;Unknown
3105;Mar-1979;;Unprovoked;NEW CALEDONIA;Spearfishing;;Presumed FATAL, body not recovered;Y;Unknown
3106;21-Feb-1979;;Unprovoked;SOUTH AFRICA;Surfing, collided with shark;;Punctures on left thigh;N;Afternoon
3107;1979;;Unprovoked;USA;Fishing;;FATAL, disappeared while fishing from shore, divers recovered his hand;Y;Unknown
3108;29-Dec-1978;;Unprovoked;AUSTRALIA;;;Survived;N;Unknown
3109;12-Dec-1978;;Unprovoked;SOUTH AFRICA;Spearfishing;;FATAL, legs bitten ;Y;Afternoon
3110;26-Nov-1978;;Unprovoked;USA;Surfing;;Left arm bitten;N;Unknown
3111;23-Nov-1978;;Unprovoked;USA;Surfing;;Hand lacerated;N;Unknown
3112;21-Oct-1978;;Invalid;SOUTH AFRICA;Fishing;;FATAL or scavenging by 3 m tiger shark (may have involved foul play);UNKNOWN;Unknown
3113;27-Sep-1978;;Unprovoked;SOUTH AFRICA;Spearfishing;;No injury, shark took his catch, then towed & pushed diver through the water ;N;Afternoon
3114;16-Sep-1978;;Unprovoked;ITALY;Diving;;No injury;N;Morning
3115;Reported 02-Sep-1978;;Unprovoked;AUSTRALIA;Scuba diving for abalone;;Several broken ribs;N;Unknown
3116;05-Aug-1978;;Unprovoked;USA;Wading;;Punctures on leg (minor injury);N;Afternoon
3117;Reported 01-Aug-1978;;Unprovoked;USA;Floating on inner tube raft;;Minor injury to ankle;N;Unknown
3118;27-Jul-1978;;Sea Disaster;USA;Explosion destroyed 28' boat, survivors in the water ;;No injury, his foot was bumped by a shark biting the body of a passenger that had drowned.;N;Unknown
3119;19-Jul-1978;;Provoked;USA;Fishing;;Laceration to leg by hooked shark  PROVOKED INCIDENT;N;Unknown
3120;21-Jun-1978;;Unprovoked;USA;Surfing;;Foot bitten;N;Unknown
3121;21-Jun-1978;;Unprovoked;USA;Surfing;;Foot nipped;N;Unknown
3122;07-Jun-1978;;Invalid;ITALY;;;No injury, white shark struck platform;UNKNOWN;Unknown
3123;02-Apr-1978;;Unprovoked;MARSHALL ISLANDS;Diving;;Laceration to left hand;N;Unknown
3124;02-Apr-1978;;Unprovoked;MARSHALL ISLANDS;Diving;;Lacerations to right forearm ;N;Unknown
3125;Apr-1978`;;Unprovoked;AUSTRALIA;Scuba diving;;Thigh bitten;N;Unknown
3126;05-Mar-1978;;Boat;SOUTH AFRICA;;;"No injury to occupants; shark rammed boat 4 times, bit engine & cracked the hull";N;Unknown
3127;28-Feb-1978;;Unprovoked;SOUTH AFRICA;Fishing for mackerel;;Shark jumped in boat, but no injury to occupants;N;Night
3128;19-Feb-1978;;Unprovoked;SOUTH AFRICA;Diving;;No injury, rammed by shark;N;Unknown
3129;07-Jan-1978;;Unprovoked;SOUTH AFRICA;Surfing;;Left leg, ankle & foot bitten;N;Afternoon
3130;06-Jan-1978;;Invalid;SOUTH AFRICA;;;Human head recovered from 3 m [10'] tiger sharks gut, probable drowning / scavenging;UNKNOWN;Unknown
3131;1978;;Unprovoked;USA;Surfing;;Foot bitten;N;Unknown
3132;1978;;Unprovoked;VANUATU;Swimming;;FATAL;Y;Unknown
3133;31-Dec-1977;;Sea Disaster;USA;Swimming, after single-engine aircraft went down in the sea;;Feet lacerated;N;Unknown
3134;19-Dec-1977;;Unprovoked;USA;Surfing;;Laceration to right hand;N;Unknown
3135;19-Dec-1977;;Unprovoked;SOUTH AFRICA;Surfing;;Both legs bitten, 2 days later gangrene necessitated surgical amputation of left leg at mid-thigh;N;Morning
3136;Dec-1977;;Boat;SOUTH AFRICA;Fishing for bottom fish;;No injury to occupant: shark bit boat's port chine;N;Unknown
3137;12-Nov-1977;;Provoked;SOUTH AFRICA;Standing;;Shark lacerated his hand when he grabbed it by the tail PROVOKED INCIDENT;N;Unknown
3138;30-Oct-1977;;Unprovoked;SOUTH AFRICA;Spearfishing;;No injury, shark bit speargun & pushed diver through the water;N;Afternoon
3139;31-Aug-1977;;Unprovoked;AUSTRALIA;Surfing;;Board rammed &  bitten, left thigh lacerated;N;Afternoon
3140;23-Aug-1977;;Unprovoked;AUSTRALIA;Floating on an inflatable raft;;FATAL, left arm severed, legs bitten ;Y;Unknown
3141;19-Aug-1977;;Boat;SOUTH AFRICA;Fishing;;Shark leapt into boat, pinning Mamacos beneath and fracturing his pelvis, then trashed the boat rendering it inoperable;N;Afternoon
3142;14-Aug-1977;;Unprovoked;USA;Free diving for abalone (surfacing);;Leg lacerated;N;Morning
3143;05-Aug-1977;;Invalid;USA;Wading;;Lacerations to hip and leg;UNKNOWN;Unknown
3144;02-Jul-1977;;Sea Disaster;USA;40' fishing boat sank;;Laceration to right hand;N;Unknown
3145;26-Jun-1977;;Provoked;USA;Spearfishing / Scuba diving;;PROVOKED INCIDENT    Diver poked shark with spear, then shark bit his right foot;N;Unknown
3146;06-Jun-1977;;Unprovoked;USA;Collecting fish from net;;Lacerations to wrist;N;Unknown
3147;26-May-1977;;Boat;SOUTH AFRICA;Fishing for yellowtail;;Lombard's thigh was lacerated by shark that leapt into boat ;N;Unknown
3148;16-May-1977;;Invalid;AUSTRALIA;;;Missing, believed taken by a shark;UNKNOWN;Unknown
3149;26-Apr-1977;;Unprovoked;AUSTRALIA;;;Survived;N;Unknown
3150;21-Apr-1977;;Unprovoked;USA;Swimming;;Arm bitten;N;Unknown
3151;17-Mar-1977;;Unprovoked;SOUTH AFRICA;Swimming;;Right foot bitten;N;Evening
3152;13-Mar-1977;;Sea Disaster;AUSTRALIA;Their 9 m launch was run down by a 25,000-ton Japanese freighter  on the night of 3-11-1977 & they drifted, clinging to an icebox for 2 days;;His feet were bitten by sharks, but he was rescued by a charter boat that arrived on the scene just an hour and 15 minutes after the sharks first appeared, too late to save the lives of Hayes and Beaver;N;Unknown
3153;13-Mar-1977;;Sea Disaster;AUSTRALIA;Their 9 m launch was run down by a 25,000-ton Japanese freighter  on the night of 3-11-1977 & they drifted, clinging to an icebox for 2 days;;FATAL;Y;Unknown
3154;13-Mar-1977;;Sea Disaster;AUSTRALIA;Their 9 m launch was run down by a 25,000-ton Japanese freighter  on the night of 3-11-1977 & they drifted, clinging to an icebox for 2 days;;FATAL;Y;Unknown
3155;26-Feb-1977;;Unprovoked;AUSTRALIA;Pushed surfmat of a young girl out of the shark's path, drawing shark's attention to his own board;;Left hand, arm & leg lacerated, & shark bit chunk out of his surfboard;N;Unknown
3156;04-Feb-1977;;Invalid;AUSTRALIA;;;Shark involvement prior to death was unconfirmed;UNKNOWN;Unknown
3157;Feb-1977;;Unprovoked;NEW CALEDONIA;;;Face & thorax bitten;N;Unknown
3158;Jan-1977;;Unprovoked;MEXICO;Swimming;;FATAL, left leg severed, neck cut  ;Y;Afternoon
3159;29-Dec-1976;;Unprovoked;AUSTRALIA;;;Survived;N;Unknown
3160;18-Dec-1976;;Unprovoked;USA;Hookah diving for abalone (submerged);;Buttocks & hip bitten;N;Morning
3161;27-Nov-1976;;Unprovoked;SOUTH AFRICA;"Thrashing the water / imitating the shark victim from ""Jaws""";;Torso bitten;N;Afternoon
3162;26-Nov-1976;;Invalid;AUSTRALIA;;;Missing, believed taken by a shark, but not confirmed;UNKNOWN;Unknown
3163;25-Nov-1976;;Unprovoked;USA;Surfing;;"Right arm severed 1"" below elbow with extensive tissue loss 3"" above elbow";N;Morning
3164;23-Nov-1976;;Invalid;SOUTH AFRICA;Swimming;;Laceration to foot;UNKNOWN;Unknown
3165;Nov-1976;;Provoked;SOUTH AFRICA;Fishing for white shark;;No injury to occupants. Hooked shark bit boat's transom, PROVOKED INCIDENT;N;Unknown
3166;27-Oct-1976;;Boat;SOUTH AFRICA;Boat;;No injury to occupants, shark leapt on bow of boat;N;Unknown
3167;18-Oct-1976;;Unprovoked;USA;Surfing;;Leg bitten ;N;Afternoon
3168;06-Oct-1976;;Unprovoked;SOUTH AFRICA;Surfing;;Left thigh lacerated;N;Morning
3169;22-Sep-1976;;Sea Disaster;NEW CALEDONIA;Shipwreck;;It was believed that survivors were killed by sharks;N;Unknown
3170;19-Sep-1976;;Unprovoked;AUSTRALIA;Skindiving,;;Right leg bitten below the knee, left ankle & foot lacerated;N;Unknown
3171;17-Sep-1976;;Sea Disaster;HONG KONG;3,909-ton Panamanian freighter Chieh Lee sank in a typhoon;;FATAL, right leg bitten;Y;Unknown
3172;12-Sep-1976;;Unprovoked;USA;Swimming;;FATAL;Y;Unknown
3173;12-Sep-1976;;Unprovoked;USA;Swimming;;FATAL;Y;Unknown
3174;06-Sep-1976;;Unprovoked;USA;Surfing;;Laceration to left lower leg;N;Afternoon
3175;26-Aug-1976;;Unprovoked;USA;Surfing, fell off surfboard;;Right ankle & foot lacerated;N;Unknown
3176;24-Aug-1976;;Unprovoked;USA;Surfing;;No injury, board bitten;N;Afternoon
3177;24-Jul-1976;;Unprovoked;USA;Spearfishing;;Lacerations to forearms;N;Morning
3178;21-Jul-1976;;Unprovoked;USA;Playing;;Leg bitten;N;Unknown
3179;16-Jul-1976;;Unprovoked;USA;Scuba diving;;FATAL, disappeared while diving, lower portion of body recovered;Y;Unknown
3180;12-Jul-1976;;Unprovoked;USA;Spearfishing;;"""lost part of a finger""";N;Unknown
3181;23-Jun-1976;;Unprovoked;USA;Skindiving;;Lacerations to right arm;N;Unknown
3182;10-Jun-1976;;Unprovoked;USA;Swimming;;Leg & foot bitten;N;Unknown
3183;Reported 02-Jun-1976;;Provoked;ITALY;Fishing;;Shark rammed boat PROVOKED INCIDENT;N;Unknown
3184;01-Jun-1976;;Boat;AUSTRALIA;Sitting in bow of her father's 5 m boat;;Shark jumped in boat, hitting her in the face & knocking her unconscious;N;Unknown
3185;02-May-1976;;Boat;SOUTH AFRICA;Competing in a light tackle game fishing;;Shark following hooked fish, rammed & holed boat;N;Unknown
3186;28-Apr-1976;;Invalid;USA;;;Possible drowning victim, remains retrieved from 400-lb shark caught by fishermen on 28-Apr-1976;UNKNOWN;Unknown
3187;12-Mar-1976;;Unprovoked;USA;Standing;;Lacerations to left leg;N;Afternoon
3188;12-Mar-1976;;Boat;SOUTH AFRICA;Fishing;;No injury to occupants, shark buckled prop shaft;N;Unknown
3189;09-Mar-1976;;Boat;SOUTH AFRICA;;;Shark breached hull of boat;N;Unknown
3190;02-Mar-1976;;Boat;SOUTH AFRICA;;;Shark leapt into boat, hitting Fanie Schoeman on his back before sliding into the sea;N;Unknown
3191;03-Feb-1976;;Boat;SOUTH AFRICA;Shark watching;;No injury to occupants, shark rammed bow, driving its head into the hull;N;Unknown
3192;13-Jan-1976;;Provoked;SOUTH AFRICA;Shark fishing;;No injury to occupants, After shark was harpooned & shot, it holed the boat PROVOKED INCIDENT;N;Unknown
3193;12-Jan-1976;;Unprovoked;AUSTRALIA;;;Survived;N;Unknown
3194;11-Jan-1976;;Provoked;SOUTH AFRICA;Fishing for snoek & yellowtail;;Hooked shark leapt onboard & into fish well, which it smashed PROVOKED INCIDENT;N;Morning
3195;08-Jan-1976;;Unprovoked;USA;Spearfishing / scuba diving;;Puncture wounds to head & neck;N;Unknown
3196;02-Jan-1976;;Unprovoked;NEW ZEALAND;Spearfishing;;FATAL;Y;Afternoon
3197;1976;;Unprovoked;USA;Scuba diving;;FATAL, lost consciousness at depth of 180'. Large sharks seen near partial remains of body;Y;Unknown
3198;29-Dec-1975;;Boat;AUSTRALIA;Attempting to drive shark away from the beach;;No injury, shark charged & rammed boat several times;N;Unknown
3199;06-Dec-1975;;Unprovoked;USA;Scuba diving & spearfishing;;Leg bitten;N;Afternoon
3200;02-Dec-1975;;Provoked;AUSTRALIA;Filming & feeding captive sharks;;Tooth mark in left elbow PROVOKED INCIDENT;N;Unknown
3201;19-Nov-1975;;Unprovoked;AUSTRALIA;Standing;;Laceration to posterior thigh;N;Unknown
3202;19-Nov-1975;;Unprovoked;SOUTH AFRICA;Standing;;Left foot lacerated;N;Morning
3203;07-Nov-1975;;Unprovoked;AUSTRALIA;;;Puncture wounds in hand;N;Unknown
3204;02-Nov-1975;;Unprovoked;USA;Surfing;;Foot bitten;N;Unknown
3205;21-Oct-1975;;Invalid;USA;Surf fishing;;"""Tooth marks"" in left leg";UNKNOWN;Morning
3206;12-Oct-1975;;Unprovoked;AUSTRALIA;Surfing;;Cracked jaw & broken tooth, shark took chunk out of surfboard;N;Unknown
3207;04-Oct-1975;;Invalid;USA;Surfing;;;UNKNOWN;Unknown
3208;Sep-1975;;Unprovoked;SOUTH AFRICA;Paddleskiing;;Right foot & ankle lacerated;N;Unknown
3209;17-Aug-1975;;Unprovoked;SOUTH AFRICA;Surfing;;Left leg & surfboard bitten;N;Afternoon
3210;12-Aug-1975;;Unprovoked;USA;Floating on a small orange raft ;;Calf bitten, leg surgically amputated below the knee  Note: by late August, 3 more bathers had been bitten by sharks at Daytona Beach;N;Afternoon
3211;09-Aug-1975;;Unprovoked;USA;Free diving for abalone;;Shoulder, arm & hand lacerated;N;Afternoon
3212;04-Aug-1975;;Unprovoked;HONG KONG;Freedom swimming;;Leg bitten, surgically amputated;N;Unknown
3213;30-Jul-1975;;Sea Disaster;USA;Sea disaster;;FATAL, arms & legs bitten;Y;Unknown
3214;30-Jul-1975;;Unprovoked;AUSTRALIA;Scuba diving for abalone;;FATAL;Y;Unknown
3215;26-Jul-1975.b;;Unprovoked;USA;Free diving;;Forearms lacerated;N;Unknown
