,Date,year,type,country,activity,sex,injury,fatal_boolean,time
3635,14-Feb-1965,,Unprovoked,SOUTH AFRICA,Treading water,,"Abdomen, buttock, thigh, arm & hand bitten",,Unknown
3636,04-Feb-1965,,Unprovoked,USA,Scuba diving,,Punctures on left thigh,,Afternoon
3637,25-Jan-1965,,Invalid,USA,Motor boat Rebel Belle lost,,"Puncture marks on chest may have been post mortem, 4 other bodies in area were undamaged",,Unknown
3638,23-Jan-1965,,Unprovoked,SOUTH AFRICA,Paddling rescue ski,,"No injury, ski bitten",,Afternoon
3639,16-Jan-1965,,Unprovoked,SOUTH AFRICA,Body surfing,,Right thigh punctured,,Afternoon
3640,10-Jan-1965,,Unprovoked,AUSTRALIA,Swimming,,Thigh gashed,,Unknown
3641,09-Jan-1965,,Unprovoked,NEW GUINEA,Free diving,,FATAL,,Unknown
3642,Summer 1965,,Unprovoked,USA,Dangling feet in the water,,Foot bitten,,Unknown
3643,1965,,Provoked,USA,Surfing,,Puncture wounds to foot when he stepped on a shark    PROVOKED INCIDENT,,Unknown
3644,Early 1965,,Provoked,USA,Collecting marine specimens,,"No injury, shark tore his wetsuit after he grabbed it by the tail  PROVOKED INCIDENT",,Unknown
3645,May-Jun-1965,,Unprovoked,RED SEA,Standing in waist-deep water,,Leg bitten three times,,Unknown
3646,May-Jun-1965,,Unprovoked,EGYPT,"Spearfishing, but standing in the water",,Ankle and thigh bitten; shark made three strikes,,Unknown
3647,1965,,Unprovoked,VANUATU,,,FATAL. Said to have been killed by sorcerers that turned themselves into sharks. The alleged sorcerers were taken into custody by authorities but released  due to lack of evidence. ,,Unknown
3648,Ca. 1965,,Invalid,SOUTH AFRICA,Bather,,No details,,Unknown
3649,25-Dec-1964,,Unprovoked,SOUTH AFRICA,Swimming,,"Hand, ankle & calf lacerated",,Evening
3650,10-Dec-1964,,Unprovoked,PAPUA NEW GUINEA,,,Thigh severely lacerated,,Unknown
3651,10-Dec-1964,,Boat,AUSTRALIA,Fishing,,"No injury to occupants, shark rammed boat, bit planks & sheared off copper rivet at stern of boat",,Morning
3652,09-Dec-1964,,Unprovoked,PAPUA NEW GUINEA,"Canoe swamped, swimming back to canoe",,Survived,,Unknown
3653,06-Dec-1964,,Unprovoked,KENYA,Fishing with hand line tied to wrist & was pulled into the water,,FATAL,,Unknown
3654,29-Nov-1964,,Unprovoked,AUSTRALIA,Free diving with seals,,Left leg severed,,Afternoon
3655,18-Nov-1964,,Unprovoked,AUSTRALIA,Swimming out to rescue swimmers in difficulty,,FATAL,,Afternoon
3656,13-Nov-1964,,Provoked,AUSTRALIA,"Filming underwater, carrying powerhead",,"Shark made threat display, then diver hit it with powerhead PROVOKED INCIDENT",,Unknown
3657,05-Nov-1964,,Boat,USA,Longline fishing,,"No injury to occupant, shark bit propeller of outboard motor",,Evening
3658,31-Oct-1964,,Provoked,SOUTH AFRICA,Surf fishing,,Right leg bitten  while attempting to gaff hooked shark PROVOKED INCIDENT,,Unknown
3659,25-Oct-1964,,Invalid,USA,Boat Miss Becky  sank 12 miles from shore,,"No injury to occupants, drove sharks away with paddles",,Unknown
3660,04-Oct-1964,,Unprovoked,AUSTRALIA,"Surfing, but swimming to his board",,Abrasions & 11 teethmarks on right lower leg,,Morning
3661,27-Sep-1964,,Invalid,UNKNOWN,Spearfishing,,"Disappeared, probable drowning but sharks in area led to speculation that he was taken by a shark",,Morning
3662,20-Sep-1964,,Unprovoked,TAIWAN,Swimming,,FATAL,,Afternoon
3663,07-Sep-1964,,Unprovoked,TAIWAN,Swimming,,Right thigh &  elbow bitten,,Afternoon
3664,26-Aug-1964,,Unprovoked,USA,Swimming,,Bruised & abraded ankle,,Afternoon
3665,23-Aug-1964,,Unprovoked,MEXICO,Floating on his back in an inner tube,,Right thigh bitten,,Afternoon
3666,22-Aug-1964,,Invalid,USA,Spearfishing / free diving,,3 m to 3.7 m [10' to 12']  great hammerhead shark shark only made a threat display. No injury,,Morning
3667,21-Aug-1964,,Unprovoked,USA,Swimming,,"No injury,  bumped repeatedly",,Morning
3668,08-Aug-1964,,Unprovoked,USA,Spearfishing using scuba,,"No injury, shark hit scuba tank",,Afternoon
3669,03-Aug-1964,,Unprovoked,JAPAN,Swimming,,"Leg bitten, surgically amputated",,Unknown
3670,Aug-1964,,Unprovoked,PANAMA,Free diving / Spearfishingat edge of reef,,Foot lacerated,,Unknown
3671,27-Jul-1964,,Provoked,USA,,,Arm lacerated by speared shark PROVOKED INCIDENT,,Morning
3672,16-Jul-1964,,Unprovoked,SOUTH AFRICA,Searching for remains of  Dr. Marais,,"No injury, shark charged & impaled itself on spear",,Unknown
3673,15-Jul-1964,,Invalid,USA,"Yacht Gooney Bird foundered, 4 survivors on raft",,"No injury, no attack; sharks ate their food tied to a line over the side of the raft",,Unknown
3674,10-Jul-1964,,Invalid,SOUTH AFRICA,Spearfishing ,,FATAL,,Unknown
3675,08-Jul-1964,,Provoked,USA,Tagging sharks,,"No injury to occupant, hooked shark rammed & bit boat PROVOKED INCIDENT",,Unknown
3676,Jul-1964,,Unprovoked,PAPUA NEW GUINEA,Standing / fishing,,"FATAL, leg severed ",,Unknown
3677,Jul-1964,,Boat,PAPUA NEW GUINEA,canoeing,,"No injury to occupant, canoe struck several times by shark ",,Unknown
3678,29-Jun-1964,,Sea Disaster,BERMUDA,Conducting a promotional film project for the Gemini space program (a practice astronaut recovery),,"7 rescued, 7 bodies recovered, 10 missing. Many sharks in crash area.",,Unknown
3679,28-Jun-1964,,Invalid,USA,Attempting to swim across the Atlantic Ocean,,"Disappeared, probable drowning but sharks in area led to speculation that she was taken by a shark",,Unknown
3680,24-Jun-1964,,Boat,USA,Fishing,,"No injury to occupants, shark crashed through windshield of boat",,Unknown
3681,17-Jun-1964,,Boat,PAPUA NEW GUINEA,Fishing,,"No injury to occupant, shark lifted canoe's outrigger",,Unknown
3682,23-Jun-1964,,Unprovoked,FIJI,Spearfishing,,Buttocks bitten,,Unknown
3683,02-Jun-1964,,Invalid,SOUTH AFRICA,Swimming,,"Skeletonized, except for head & feet. Possibly a drowning / scavenging",,Unknown
3684,30-May-1964,,Unprovoked,PANAMA,Standing,,No injury,,Unknown
3685,08-May-1964,,Unprovoked,FIJI,Spearfishing,,"FATAL, buttocks, lower abdomen & genitalia removed  ",,Morning
3686,May 1964,,Unprovoked,PANAMA,Skin diving,,"FATAL, torso / abdomen severely bitten  ",,Unknown
3687,07-Apr-1964,,Unprovoked,PAPUA NEW GUINEA,Fishing,,FATAL,,Unknown
3688,28-Mar-1964,,Unprovoked,AUSTRALIA,Surfing,,Left thigh lacerated,,Unknown
3689,28-Mar-1964,,Sea Disaster,PAPUA NEW GUINEA,"Canoe capsized with 10 occupants, 8 survived,  Hamilton swam off to seek help",,Presumed FATAL,,Unknown
3690,05-Mar-1964,,Unprovoked,USA,Skin diving ,,"Minor injury, abdomen abraded when he collided with the shark",,Afternoon
3691,Mar-1964,,Unprovoked,SENEGAL,Free diving for shell,,Thigh & hand bitten,,Unknown
3692,Reported 17-Feb-1964,,Provoked,FIJI,Fishing,,Hooked shark bit boat PROVOKED INCIDENT,,Unknown
3693,14-Feb-1964,,Unprovoked,NEW CALEDONIA,Diving for trochus shell,,"FATAL, foot & part of other leg severed  ",,Unknown
3694,14-Feb-1964,,Unprovoked,FIJI,Spearfishing,,"FATAL, thigh and abdomen bitten ",,Morning
3695,11-Feb-1964,,Unprovoked,NEW ZEALAND,preparing to go skin diving,,Hand lacerated,,Afternoon
3696,10-Feb-1964,,Unprovoked,NEW ZEALAND,Spearfishing,,"No injury to diver, shark bit speargun",,Evening
3697,08-Feb-1954,,Unprovoked,SOUTH AFRICA,Body boarding,,Right ankle lacerated,,Morning
3698,05-Feb-1964,,Unprovoked,NEW ZEALAND,Lying in 2 feet of water,,Right leg & shoulder lacerated,,Unknown
3699,05-Feb-1964,,Unprovoked,NEW ZEALAND,Swimming,,"FATAL, both legs bitten & right leg severed at knee ",,Morning
3700,02-Feb-1964,,Invalid,AUSTRALIA,Swimming,,Body not recovered  / May have drowned prior to shark involvement,,Morning
3701,01-Feb-1964,,Boat,NEW ZEALAND,Rowing,,"No injury to occupants , shark nudged oars",,Afternoon
3702,Feb-1964,,Unprovoked,USA,Floating,,No injury,,Unknown
3703,Feb-1964,,Unprovoked,COSTA RICA,Swimming,,"FATAL, right arm & left thigh bitten ",,Unknown
3704,27-Jan-1964,,Unprovoked,FIJI,Spearfishing,,FATAL,,Unknown
3705,23-Jan-1964,,Unprovoked,SOUTH AFRICA,Body surfing,,Heel & ankle bitten,,Afternoon
3706,22-Jan-1964,,Unprovoked,SOUTH AFRICA,Standing,,Heel bitten,,Morning
3707,21-Jan-1964,,Boat,SOUTH AFRICA,Shark watching,,"No injury to occupants, shark holed  boat",,Morning
3708,18-Jan-1964,,Unprovoked,AUSTRALIA,Freediving,,Arm lacerated,,Unknown
3709,11-Jan-1964,,Unprovoked,USA,Spearfishing / Scuba diving (at surface),,Leg & thigh bitten,,Afternoon
3710,Reported 06-Jan-1964,,Unprovoked,PAPUA NEW GUINEA,Fishing,,FATAL,,Unknown
3711,04-Jan-1964,,Unprovoked,FIJI,Swimming,,Deep lacerations to her right thigh,,Afternoon
3712,01-Jan-1964,,Unprovoked,AUSTRALIA,,,,,Unknown
3713,01-Jan-1964,,Unprovoked,SOUTH AFRICA,Diving for sinkers,,Lacerations and puncture wounds in right arm ,,Unknown
3714,Jan-1964,,Invalid,NEW ZEALAND,Snorkeling,,No injury,,Morning
3715,29-Dec-1963,,Unprovoked,SOUTH AFRICA,Standing,,"Right hand & foot severed, thigh & buttock lacerated",,Afternoon
3716,26-Dec-1963,,Unprovoked,SOUTH AFRICA,Swimming ,,"Lower leg bitten & foot severed, leg surgically amputated below knee",,Afternoon
3717,26-Dec-1963,,Unprovoked,AUSTRALIA,Sitting on gunwale of boat,,"No injury, shark's tail struck his armpit",,Unknown
3718,25-Dec-1963,,Unprovoked,SOUTH AFRICA,Swimming,,"FATAL, shoulders, arms, abdomen & foot bitten  ",,Afternoon
3719,22-Dec-1963,,Invalid,ATLANTIC OCEAN,"Greek steamship Lakonia caught fire, 98 of her 646 passengers, and 30 of her crew of 376 perished",,"One woman reported to have suffered fish bites, but cause of her death was exposure & drowning""",,Unknown
3720,22-Dec-1963,,Provoked,SOUTH AFRICA,Helping friend land hooked shark,,Foot lacerated  PROVOKED INCIDENT,,Evening
3721,21-Dec-1963,,Provoked,AUSTRALIA,Fishing,,7 puncture wounds in right forearm from hooked shark PROVOKED INCIDENT,,Unknown
3722,20-Dec-1963,,Unprovoked,SOUTH AFRICA,Spearfishing,,Foot lacerated,,Afternoon
3723,20-Dec-1963,,Unprovoked,SOUTH AFRICA,Splashing in surf,,"FATAL, arm severed, leg bitten",,Afternoon
3724,08-Dec-1963,,Unprovoked,AUSTRALIA,Spearfishing,,Torso & hand lacerated,,Afternoon
3725,04-Dec-1963,,Unprovoked,NEW BRITAIN,Spearfishing,,"FATAL, leg severely bitten",,Unknown
3726,30-Nov-1963 ,,Unprovoked,NEW ZEALAND,Treading water while alongside capsized yacht,,Hand & lower leg severely injured,,Afternoon
3727,30-Nov-1963,,Provoked,PAPUA NEW GUINEA,Fishing / standing in waist deep water,,Left arm lacerated  PROVOKED INCIDENT,,Afternoon
3728,28-Nov-1963,,Unprovoked,FIJI,Fishing,,Elbow bitten,,Morning
3729,25-Nov-1963,,Unprovoked,FIJI,Spearing fish,,Ankle & foot bitten,,Afternoon
3730,Reported 16-Nov-1963,,Unprovoked,ITALY,Spearfishing,,No injury,,Unknown
3731,14-Nov-1963,,Provoked,AUSTRALIA,Catching sharks under government contract,,"No injury to occupant, netted shark rammed & bit boat PROVOKED INCIDENT",,Unknown
3732,12-Nov-1963,,Provoked,USA,Testing anti-shark cage,,No injury PROVOKED INCIDENT,,Morning
3733,Reported 05-Nov-1963,,Unprovoked,PAPUA NEW GUINEA,Wading,,Thigh lacerated ,,Unknown
3734,04-Nov-1963,,Unprovoked,PALAU,Fishing,,Left calf lacerated,,Night
3735,16-Oct-1963,,Unprovoked,USA,"Surf fishing, wading ",,"Right thigh &  foot bruised, right calf  lacerated",,Evening
3736,15-Oct-1963,,Provoked,NORTH PACIFIC OCEAN,Fishing for sharks,,"Right hand lacerated, PROVOKED INCIDENT",,Unknown
3737,29-Sep-1963,,Unprovoked,CHILE,Spearfishing / free diving,,FATAL,,Morning
3738,26-Sep-1963,,Invalid,USA,"Commercial fishing vessel, Ev-nn, struck object & sank. Ken Crosby and  Jame & Ann Dumas adrift on makeshift raft.",,Numerous dusky sharks & a 3 m to 4.6 m [10' to 15']  tiger sharks tried to overturn raft and one took Mrs. Dumas' body; scavenging by shark/s,,Unknown
3739,22-Sep-1963,,Unprovoked,SOLOMON ISLANDS,Spearing fish,,"FATAL, right thigh, calf & foot bitten ",,Afternoon
3740,13-Sep-1963,,Provoked,AUSTRALIA,Surfing,,"A ""dead"" shark grabbed by the tail bit his right torso PROVOKED INCIDENT",,Morning
3741,10-Sep-1963,,Provoked,USA,"Spearfishing, pulled sharks tail",,Minor injury to left forearm  PROVOKED INCIDENT,,Afternoon
3742,Aug-1963,,Unprovoked,DOMINICAN REPUBLIC,"Swimming, when caught in heavy seas",,"FATAL. Eyewitness said, ""One was thrown in the air like a basketball, and while in the air another shark took a bite out of his belly."" ",,Unknown
3743,28-Jul-1963,,Unprovoked,FEDERATED STATES OF MICRONESIA,Spearfishing,,Upper left arm bitten,,Morning
3744,15-Jul-1963,,Unprovoked,USA,Bathing,,"Left forearm bitten, surgically amputated?",,Unknown
3745,11-Jul-1963,,Provoked,USA,"Fishing, on charter boat Silver Dollar",,"Cuts on right hand, PROVOKED INCIDENT",,Unknown
3746,Reported 10-Jul-1963,,Sea Disaster,JAMAICA,63' fishing boat Sno' Bay foundered,,No survivors & a body sighted could not be recovered because of sharks,,Unknown
3747,Jul-1963,,Unprovoked,PANAMA,"Seining for bait, standing in chest-deep water",,"FATAL, foot nearly severed ",,Unknown
3748,01-Jun-1963,,Unprovoked,GREECE,Swimming,,FATAL,,Afternoon
3749,01-Jun-1963,,Provoked,PAPUA NEW GUINEA,Fishing,,"Hooked shark bit his nose, arm and leg PROVOKED INCIDENT",,Unknown
3750,18-May-1963,,Invalid,USA,Swimming,,3 lacerations below right knee,,Unknown
3751,14-May-1963,,Sea Disaster,PHILIPPINES,"Boat, with 42 passengers onboard, capsized in rough seas",,"Of the 42 people on board, 5 died of exposure, others drowned or were taken by sharks, and survivors were rescued after spending 3 days in the water.",,Unknown
3752,22-Apr-1963,,Provoked,AUSTRALIA,Fishing,,Foot lacerated by netted shark PROVOKED INCIDENT,,Unknown
3753,20-Apr-1963,,Unprovoked,USA,Swimming,,"FATAL, hand severed, shoulder, hip, foot, thigh bitten & femoral artery severed  ",,Afternoon
3754,17-Apr-1963,,Unprovoked,SOUTH AFRICA,Swimming,,Buttock bitten,,Afternoon
3755,13-Apr-1963,,Unprovoked,AUSTRALIA,"Surfing on ""chest board"" (boogie board?)",,Arm bitten,,Unknown
3756,12-Apr-1963,,Unprovoked,USA,Surfing ,,Left foot & leg bitten,,Afternoon
3757,08-Apr-1963,,Invalid,USA,Washed into sea while picking opihi,,"May have drowned prior to shark involvement, partial remains recovered",,Unknown
3758,30-Mar-1963,,Sea Disaster,SOLOMON ISLANDS,The 500-ton coastal trader Polurrian foundered ,,FATAL,,Unknown
3759,27-Feb-1963,,Unprovoked,PAPUA NEW GUINEA,Swimming,,Right shoulder bitten,,Morning
3760,24-Feb-1963,,Unprovoked,AUSTRALIA,Spearfishing,,Left leg lacerated,,Unknown
3761,08-Feb-1963,,Unprovoked,FIJI,Spearfishing,,Left arm bitten,,Morning
3762,06-Feb-1963,,Unprovoked,MAURITIUS,,,Laceration to right forearm,,Unknown
3763,04-Feb-1963,,Invalid,USA,"S.S. Marine Sulphur Queen, laden with molten sulphur was bound from Beaumont, Texas for Norfolk, VA, when she disappeared with 39 on board",,Two shark-bitten lifejackets were recovered leading to speculation that sharks took at least 2 of the 39 missing crewmen,,Unknown
3764,30-Jan-1963,,Unprovoked,FIJI,Freediving,,Hand & arm severely lacerated,,Unknown
3765,28-Jan-1963,,Unprovoked,AUSTRALIA,Wading,,"FATAL, right femoral artery severed, thigh, calf, buttock & left hand bitten  ",,Afternoon
3766,26-Jan-1963,,Invalid,AUSTRALIA,Swimming,,"9' shark in area when he disappeared, body not recovered",,Afternoon
3767,22-Jan-1963,,Boat,SOUTH AFRICA,Fishing ,,"No injury to occupant, shark leapt inside boat",,Unknown
3768,14-Jan-1963,,Provoked,NEW ZEALAND,Fishing,,Minor lacerations to hand and arm after he seized the shark's tail PROVOKED INCIDENT,,Unknown
3769,12-Jan-1963,,Provoked,SOUTH AFRICA,Fishing,,Foot bitten by shark hooked & taken on boat  PROVOKED INCIDENT,,Unknown
3770,11-Jan-1963,,Unprovoked,SOUTH AFRICA,"Free diving, hunting crayfish",,Lacerations & punctures on left  forearm,,Afternoon
3771,06-Jan-1963,,Unprovoked,SOUTH AFRICA,Spearfishing,,Lacerations to right  arm,,Afternoon
3772,04-Jan-1963,,Provoked,AUSTRALIA,Shark fishing,,No injury to occupants; hooked shark slammed into side of boat PROVOKED INCIDENT,,Unknown
3773,Jan-1963,,Boat,MOZAMBIQUE,,,"No injury to occupant. Shark tore chunk from canoe, then bumped 2 other canoes",,Unknown
3774,Early 1963,,Unprovoked,FIJI,,,No details,,Unknown
3775,1963,,Unprovoked,SEYCHELLES,Fishing for turtles,,Fatal,,Unknown
3776,30-Dec-1962,,Provoked,SOUTH AFRICA,Scuba diving,,Captive shark bit air hose & minor lacerations on diver's cheek PROVOKED INCIDENT,,Morning
3777,09-Dec-1962,,Unprovoked,AUSTRALIA,Spearfishing,,"FATAL, right leg bitten thigh to calf  ",,Afternoon
3778,Dec-1962,,Boat,SOUTH AFRICA,Fishing,,"No injury to occupants, shark jumped onboard, knocking 2 anglers onto the deck",,Unknown
3779,29-Nov-1962,,Unprovoked,AUSTRALIA,"Spearfishing, Scuba diving",,"No injury, shark bit spear & dragged diver 90'",,Unknown
3780,25-Nov-1962,,Invalid,AUSTRALIA,,,"Skeletonized, except for head & feet. Possible drowning / scavenging",,Unknown
3781,11-Nov-1962,,Unprovoked,USA,Spearfishing / Scuba diving (at surface),,"Arm, hand, buttock, leg and thigh bitten",,Unknown
3782,10-Nov-1962,,Boat,AUSTRALIA,Fishing,,No injury to occupants. Shark rammed boat as they were pulling in a flathead,,Unknown
3783,Nov-1962,,Sea Disaster,MID ATLANTIC OCEAN,Abandoning burning ship Captain George in raging seas,,"No injury, shark bit his boot",,Morning
3784,28-Oct-1962,,Unprovoked,SOUTH AFRICA,Spearfishing,,Arm lacerated (minor injury),,Afternoon
3785,25-Oct-1962,,Unprovoked,MEXICO,Wading,,"FATAL, both legs bitten  ",,Morning
3786,15-Oct-1962,,Unprovoked,ADMIRALTY ISLANDS,,,Facial lacerations,,Unknown
3787,14-Oct-1962,,Boat,AUSTRALIA,Adrift after wave swamped engine,,"No injury to occupant, shark ""nibbled"" at boat",,Unknown
3788,06-Oct-1962,,Invalid,USA,"Overcome by CO fumes, fell overboard from 36' fishing cruiser & prop slashed arm",,Drowned due to CO2 poisoning - Post Mortem scavanging by blue shark,,Unknown
3789,Oct-1962,,Unprovoked,PANAMA,Sitting in shallows,,"FATAL, body not recovered",,Unknown
3790,30-Sep-1962,,Unprovoked,BRITISH WEST INDIES,Spearfishing,,Left thigh & hand & speargun bitten,,Afternoon
3791,22-Sep-1962,,Unprovoked,MEXICO,Swimming,,"Left arm severely bitten, surgically amputated",,Afternoon
3792,13-Sep-1962,,Unprovoked,SOUTH ATLANTIC OCEAN,"When  a deckhand  jumped overboard, McIver dived after him with a rescue line.",,"FATAL, he died within minutes of being hauled back onboard the Stirling Castle",,Unknown
3793,02-Sep-1962 ,,Unprovoked,ITALY,Spearfishing with Scuba gear,,"FATAL, multiple injuries to both legs  ",,Morning
3794,Reported 31-Aug-1962,,Provoked,ISRAEL,Fishing,,"Details unknown, possibly a PROVOKED INCIDENT",,Unknown
3795,30-Aug-1962,,Boat,TURKEY,,,No injury ,,Unknown
3796,30-Aug-1962,,Provoked,PAPUA NEW GUINEA,Fishing,,Posterior lower left leg lacerated by netted shark PROVOKED INCIDENT,,Unknown
3797,29-Aug-1962,,Provoked,USA,Diving for abalone,,"Struck shark with abalone bar to scare it away from abalone, but shark bit his shoulder  PROVOKED INCIDENT",,Morning
3798,26-Aug-1962,,Boat,USA,,,"No injury to occupants, sharks tore Max Butcher's life jacket & pants",,Unknown
3799,23-Aug-1962,,Boat,SOUTH AFRICA,Fishing,,"No injury to occupants, shark hit boat, lifting it from the water, bit & dented propeller",,Afternoon
3800,19-Aug-1962,,Unprovoked,USA,Surf fishing in waist-deep water,,"FATAL, lower right leg bitten",,Afternoon
3801,12-Aug-1962,,Unprovoked,USA,Standing,,Left thigh & hand bitten,,Unknown
3802,01-Aug-1962,,Unprovoked,PAPUA NEW GUINEA,Spearfishing,,"FATAL, right thigh severely bitten, right ankle lacerated ",,Evening
3803,Late Aug-1962,,Unprovoked,ITALY,Diving,,No injury,,Unknown
3804,Aug-1962,,Unprovoked,SENEGAL,Beach seine netting,,Ankle bitten,,Unknown
3805,28-Jul-1962,,Unprovoked,USA,Standing,,Lacerations on left foot & hand,,Unknown
3806,20-Jul-1962,,Provoked,MADAGASCAR,Finning the shark,,Right calf lacerated by boated shark PROVOKED INCIDENT,,Unknown
3807,19-Jul-1962,,Provoked,USA,Fishing for albacore,,"2 lacerations on left hand by hooked shark, PROVOKED INCIDENT",,Afternoon
3808,10-Jul-1962,,Unprovoked,USA,Playing in surf with his child  (9),,"Cuts on fingers, hand & wrist",,Evening
3809,07-Jul-1962,,Unprovoked,USA,Dived from inner-tube,,Laceration on hand,,Afternoon
3810,Reported 03-Jul-1962,,Invalid,GREECE,,,No injury,,Unknown
3811,25-Jun-1962,,Invalid,USA,U.S. Airforce crewman reported missing after bailing out of jet,,FATAL,,Unknown
3812,21-Jun-1962,,Boat,SOUTH AFRICA,"On a ""shark hunt""",,"No injury to occupants, shark charged boat, then 2 more sharks hit boat, oar grabbed, boat finally drifted ashore at 02h00",,Night
3813,17-Jun-1962,,Unprovoked,USA,Rolled off raft,,"8"" laceration on left calf",,Morning
3814,11-Jun-1962,,Unprovoked,USA,Escaping from Alacatraz,,2 toes bitten off ,,Unknown
3815,11-Jun-1962,,Unprovoked,USA,Escaping from Alacatraz,,"FATAL, but shark involvement uncomfirmed. Death may have been due to drowning.",,Unknown
3816,11-Jun-1962,,Unprovoked,USA,Escaping from Alacatraz,,"FATAL, but shark involvement uncomfirmed. Death may have been due to drowning.",,Unknown
3817,10-Jun-1962,,Unprovoked,PAPUA NEW GUINEA,Washing,,"FATAL, chest & leg bitten ",,Unknown
3818,10-Jun-1962,,Unprovoked,USA,Standing,,Thigh bitten,,Afternoon
